pmed.pure,v.tot,v.med,v.dir,n.med,pval.cut,n.direct,file,method,tissue,trait,treatment
0,1.09282175343638e-16,0,1.09282175343638e-16,0,0.05,23,res.fixed.pcut_sum_T79_stdN_ts_LMAD.csv,res.fixed,LMAD,T79_stdN,stdN
0,1.35705656852989e-16,0,1.35705656852989e-16,0,0.05,71,res.fixed.pcut_sum_T79_stdN_ts_LMAN.csv,res.fixed,LMAN,T79_stdN,stdN
0.0672634217601901,0.112983811021585,0.00759967773281847,0.0964177901997493,2,0.05,18,res.fixed.pcut_sum_T8_lowN_ts_GRoot.csv,res.fixed,GRoot,T8_lowN,lowN
0,0.11499918955736,0,0.11499918955736,0,0.05,56,res.fixed.pcut_sum_T8_lowN_ts_GShoot.csv,res.fixed,GShoot,T8_lowN,lowN
0,0.102250260912236,0,0.102250260912236,0,0.05,12,res.fixed.pcut_sum_T8_lowN_ts_Kern.csv,res.fixed,Kern,T8_lowN,lowN
0.0277564413250218,0.127686545257504,0.00354412410143464,0.11792214337703,3,0.05,63,res.fixed.pcut_sum_T8_lowN_ts_L3Base.csv,res.fixed,L3Base,T8_lowN,lowN
0,0.108328260323609,0,0.108328260323609,0,0.05,14,res.fixed.pcut_sum_T8_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T8_lowN,lowN
0,0.0391025091385313,0,0.0391025091385313,0,0.05,32,res.fixed.pcut_sum_T8_lowN_ts_LMAD.csv,res.fixed,LMAD,T8_lowN,lowN
0,0.157471539250389,0,0.157471539250389,0,0.05,82,res.fixed.pcut_sum_T8_lowN_ts_LMAN.csv,res.fixed,LMAN,T8_lowN,lowN
0,5.95465544038132e-05,0,5.95465544038132e-05,0,0.05,2,res.fixed.pcut_sum_T8_stdN_ts_GRoot.csv,res.fixed,GRoot,T8_stdN,stdN
0,0.000141941609262355,0,0.000141941609262355,0,0.05,7,res.fixed.pcut_sum_T8_stdN_ts_GShoot.csv,res.fixed,GShoot,T8_stdN,stdN
0,0.000735634222807849,0,0.000735634222807849,0,0.05,23,res.fixed.pcut_sum_T8_stdN_ts_Kern.csv,res.fixed,Kern,T8_stdN,stdN
0.41075924803598,0.000724733484595173,0.000297690981158809,0.00036951716017365,4,0.05,22,res.fixed.pcut_sum_T8_stdN_ts_L3Base.csv,res.fixed,L3Base,T8_stdN,stdN
0,0.000753669515043112,0,0.000753669515043112,0,0.05,19,res.fixed.pcut_sum_T8_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T8_stdN,stdN
0,0.000164452214652533,0,0.000164452214652533,0,0.05,10,res.fixed.pcut_sum_T8_stdN_ts_LMAD.csv,res.fixed,LMAD,T8_stdN,stdN
0,0.000551283589786771,0,0.000551283589786771,0,0.05,26,res.fixed.pcut_sum_T8_stdN_ts_LMAN.csv,res.fixed,LMAN,T8_stdN,stdN
0,1.93356817810702,0,1.93356817810702,0,0.05,15,res.fixed.pcut_sum_T80_lowN_ts_GRoot.csv,res.fixed,GRoot,T80_lowN,lowN
0,2.39768608805665,0,2.39768608805665,0,0.05,29,res.fixed.pcut_sum_T80_lowN_ts_GShoot.csv,res.fixed,GShoot,T80_lowN,lowN
0,2.84213105716414,0,2.84213105716414,0,0.05,37,res.fixed.pcut_sum_T80_lowN_ts_Kern.csv,res.fixed,Kern,T80_lowN,lowN
0,2.59175123594254,0,2.59175123594254,0,0.05,15,res.fixed.pcut_sum_T80_lowN_ts_L3Base.csv,res.fixed,L3Base,T80_lowN,lowN
0,2.17243459340034,0,2.17243459340034,0,0.05,56,res.fixed.pcut_sum_T80_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T80_lowN,lowN
0,0.931034159048063,0,0.931034159048063,0,0.05,8,res.fixed.pcut_sum_T80_lowN_ts_LMAD.csv,res.fixed,LMAD,T80_lowN,lowN
0.0209020503549529,2.60605139846187,0.0544718175582454,2.54564884006795,1,0.05,25,res.fixed.pcut_sum_T80_lowN_ts_LMAN.csv,res.fixed,LMAN,T80_lowN,lowN
0,1.80805694690786,0,1.80805694690786,0,0.05,36,res.fixed.pcut_sum_T80_stdN_ts_GRoot.csv,res.fixed,GRoot,T80_stdN,stdN
0,1.80735532905022,0,1.80735532905022,0,0.05,28,res.fixed.pcut_sum_T80_stdN_ts_GShoot.csv,res.fixed,GShoot,T80_stdN,stdN
0,2.01842781418371,0,2.01842781418371,0,0.05,73,res.fixed.pcut_sum_T80_stdN_ts_Kern.csv,res.fixed,Kern,T80_stdN,stdN
0.139301173383555,1.946314251212,0.271123858966966,1.71497214893836,1,0.05,35,res.fixed.pcut_sum_T80_stdN_ts_L3Base.csv,res.fixed,L3Base,T80_stdN,stdN
0.178795519301244,0.638472388469753,0.114156002255955,0.480924067758784,5,0.05,23,res.fixed.pcut_sum_T80_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T80_stdN,stdN
0,1.22562200143146,0,1.22562200143146,0,0.05,21,res.fixed.pcut_sum_T80_stdN_ts_LMAD.csv,res.fixed,LMAD,T80_stdN,stdN
0,1.45266625049273,0,1.45266625049273,0,0.05,25,res.fixed.pcut_sum_T80_stdN_ts_LMAN.csv,res.fixed,LMAN,T80_stdN,stdN
0,0.0327911960646303,0,0.0327911960646303,0,0.05,22,res.fixed.pcut_sum_T81_lowN_ts_GRoot.csv,res.fixed,GRoot,T81_lowN,lowN
0,0.0317439422531568,0,0.0317439422531568,0,0.05,46,res.fixed.pcut_sum_T81_lowN_ts_GShoot.csv,res.fixed,GShoot,T81_lowN,lowN
0,0.0391123428620843,0,0.0391123428620843,0,0.05,57,res.fixed.pcut_sum_T81_lowN_ts_Kern.csv,res.fixed,Kern,T81_lowN,lowN
0,0.0228014719511488,0,0.0228014719511488,0,0.05,27,res.fixed.pcut_sum_T81_lowN_ts_L3Base.csv,res.fixed,L3Base,T81_lowN,lowN
0.0755159607560357,0.0327087012923981,0.00247002900317763,0.0259906021915367,4,0.05,57,res.fixed.pcut_sum_T81_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T81_lowN,lowN
0,0.0131664556012434,0,0.0131664556012434,0,0.05,14,res.fixed.pcut_sum_T81_lowN_ts_LMAD.csv,res.fixed,LMAD,T81_lowN,lowN
0,0.0322100738713218,0,0.0322100738713218,0,0.05,41,res.fixed.pcut_sum_T81_lowN_ts_LMAN.csv,res.fixed,LMAN,T81_lowN,lowN
0,0.171588580513369,0,0.171588580513369,0,0.05,47,res.fixed.pcut_sum_T81_stdN_ts_GRoot.csv,res.fixed,GRoot,T81_stdN,stdN
0,0.130420220067595,0,0.130420220067595,0,0.05,27,res.fixed.pcut_sum_T81_stdN_ts_GShoot.csv,res.fixed,GShoot,T81_stdN,stdN
0,0.0940842230108253,0,0.0940842230108253,0,0.05,29,res.fixed.pcut_sum_T81_stdN_ts_Kern.csv,res.fixed,Kern,T81_stdN,stdN
0,0.139801263530006,0,0.139801263530006,0,0.05,44,res.fixed.pcut_sum_T81_stdN_ts_L3Base.csv,res.fixed,L3Base,T81_stdN,stdN
0.369895497858791,0.060582585348987,0.0224092255692362,0.0290624998842477,4,0.05,5,res.fixed.pcut_sum_T81_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T81_stdN,stdN
0,0.115618136574653,0,0.115618136574653,0,0.05,44,res.fixed.pcut_sum_T81_stdN_ts_LMAD.csv,res.fixed,LMAD,T81_stdN,stdN
0,0.129227428885447,0,0.129227428885447,0,0.05,27,res.fixed.pcut_sum_T81_stdN_ts_LMAN.csv,res.fixed,LMAN,T81_stdN,stdN
0.0912981818731852,4.70690484001206e-16,4.29731854143197e-17,4.6501357134089e-16,1,0.05,23,res.fixed.pcut_sum_T82_lowN_ts_GRoot.csv,res.fixed,GRoot,T82_lowN,lowN
0.151891604716568,5.58096420053578e-16,8.47701608285098e-17,4.49590082185618e-16,1,0.05,29,res.fixed.pcut_sum_T82_lowN_ts_GShoot.csv,res.fixed,GShoot,T82_lowN,lowN
0,4.09587934702379e-16,0,4.09587934702379e-16,0,0.05,26,res.fixed.pcut_sum_T82_lowN_ts_Kern.csv,res.fixed,Kern,T82_lowN,lowN
0,5.58498255359491e-16,0,5.58498255359491e-16,0,0.05,34,res.fixed.pcut_sum_T82_lowN_ts_L3Base.csv,res.fixed,L3Base,T82_lowN,lowN
0.0364638729263241,1.5838311069466e-16,5.775261622046e-18,1.57718465523247e-16,1,0.05,15,res.fixed.pcut_sum_T82_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T82_lowN,lowN
0,1.51826349660079e-16,0,1.51826349660079e-16,0,0.05,11,res.fixed.pcut_sum_T82_lowN_ts_LMAD.csv,res.fixed,LMAD,T82_lowN,lowN
0,4.24443030450184e-16,0,4.24443030450184e-16,0,0.05,27,res.fixed.pcut_sum_T82_lowN_ts_LMAN.csv,res.fixed,LMAN,T82_lowN,lowN
0,0.494041164130293,0,0.494041164130293,0,0.05,51,res.fixed.pcut_sum_T82_stdN_ts_GRoot.csv,res.fixed,GRoot,T82_stdN,stdN
0,0.347369157255132,0,0.347369157255132,0,0.05,15,res.fixed.pcut_sum_T82_stdN_ts_GShoot.csv,res.fixed,GShoot,T82_stdN,stdN
0,0.015719680064406,0,0.015719680064406,0,0.05,3,res.fixed.pcut_sum_T82_stdN_ts_Kern.csv,res.fixed,Kern,T82_stdN,stdN
0,0.54596918112169,0,0.54596918112169,0,0.05,32,res.fixed.pcut_sum_T82_stdN_ts_L3Base.csv,res.fixed,L3Base,T82_stdN,stdN
0.0269328770177518,0.446343029152295,0.0120213019118895,0.42273969623002,1,0.05,20,res.fixed.pcut_sum_T82_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T82_stdN,stdN
0,0.185647714742352,0,0.185647714742352,0,0.05,34,res.fixed.pcut_sum_T82_stdN_ts_LMAD.csv,res.fixed,LMAD,T82_stdN,stdN
0,0.382105739340112,0,0.382105739340112,0,0.05,21,res.fixed.pcut_sum_T82_stdN_ts_LMAN.csv,res.fixed,LMAN,T82_stdN,stdN
0,3.64226074893431,0,3.64226074893431,0,0.05,16,res.fixed.pcut_sum_T83_lowN_ts_GRoot.csv,res.fixed,GRoot,T83_lowN,lowN
0,0.9917004437306,0,0.9917004437306,0,0.05,8,res.fixed.pcut_sum_T83_lowN_ts_GShoot.csv,res.fixed,GShoot,T83_lowN,lowN
0,2.68630606322875,0,2.68630606322875,0,0.05,8,res.fixed.pcut_sum_T83_lowN_ts_Kern.csv,res.fixed,Kern,T83_lowN,lowN
0.100533834400279,4.1698364039298,0.419209642508933,4.27342737861201,1,0.05,30,res.fixed.pcut_sum_T83_lowN_ts_L3Base.csv,res.fixed,L3Base,T83_lowN,lowN
0,4.10210846126897,0,4.10210846126897,0,0.05,24,res.fixed.pcut_sum_T83_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T83_lowN,lowN
0.221881665339928,0.427716407312895,0.094902428747796,0.265918223495699,1,0.05,7,res.fixed.pcut_sum_T83_lowN_ts_LMAD.csv,res.fixed,LMAD,T83_lowN,lowN
0,4.50307364705076,0,4.50307364705076,0,0.05,39,res.fixed.pcut_sum_T83_lowN_ts_LMAN.csv,res.fixed,LMAN,T83_lowN,lowN
0,1.49426629915696,0,1.49426629915696,0,0.05,9,res.fixed.pcut_sum_T83_stdN_ts_GRoot.csv,res.fixed,GRoot,T83_stdN,stdN
0,2.56768826057561,0,2.56768826057561,0,0.05,21,res.fixed.pcut_sum_T83_stdN_ts_GShoot.csv,res.fixed,GShoot,T83_stdN,stdN
0.0491213235120949,1.16506639473661,0.057229603288927,1.05217342188452,1,0.05,10,res.fixed.pcut_sum_T83_stdN_ts_Kern.csv,res.fixed,Kern,T83_stdN,stdN
0.14540206356607,1.97864303057953,0.287698779706886,1.42534140325465,3,0.05,38,res.fixed.pcut_sum_T83_stdN_ts_L3Base.csv,res.fixed,L3Base,T83_stdN,stdN
0.0757095359156223,3.62070931016321,0.274122221557829,3.18449654581867,1,0.05,34,res.fixed.pcut_sum_T83_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T83_stdN,stdN
0,0.103149363369693,0,0.103149363369693,0,0.05,2,res.fixed.pcut_sum_T83_stdN_ts_LMAD.csv,res.fixed,LMAD,T83_stdN,stdN
0,0.772753355064542,0,0.772753355064542,0,0.05,4,res.fixed.pcut_sum_T83_stdN_ts_LMAN.csv,res.fixed,LMAN,T83_stdN,stdN
0,1.70588749533681,0,1.70588749533681,0,0.05,22,res.fixed.pcut_sum_T84_lowN_ts_GRoot.csv,res.fixed,GRoot,T84_lowN,lowN
0,1.90948863230965,0,1.90948863230965,0,0.05,34,res.fixed.pcut_sum_T84_lowN_ts_GShoot.csv,res.fixed,GShoot,T84_lowN,lowN
0,1.17861228418252,0,1.17861228418252,0,0.05,12,res.fixed.pcut_sum_T84_lowN_ts_Kern.csv,res.fixed,Kern,T84_lowN,lowN
0.054281655587269,0.863652346372431,0.0468804792129251,0.743304571775863,2,0.05,30,res.fixed.pcut_sum_T84_lowN_ts_L3Base.csv,res.fixed,L3Base,T84_lowN,lowN
0,1.42407645303154,0,1.42407645303154,0,0.05,31,res.fixed.pcut_sum_T84_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T84_lowN,lowN
0,0.585654720613255,0,0.585654720613255,0,0.05,24,res.fixed.pcut_sum_T84_lowN_ts_LMAD.csv,res.fixed,LMAD,T84_lowN,lowN
0,2.15892881838605,0,2.15892881838605,0,0.05,34,res.fixed.pcut_sum_T84_lowN_ts_LMAN.csv,res.fixed,LMAN,T84_lowN,lowN
0.00747788719541746,2.16588062770891,0.0161962110127472,2.09600205071077,1,0.05,64,res.fixed.pcut_sum_T84_stdN_ts_GRoot.csv,res.fixed,GRoot,T84_stdN,stdN
0,2.52910222162431,0,2.52910222162431,0,0.05,49,res.fixed.pcut_sum_T84_stdN_ts_GShoot.csv,res.fixed,GShoot,T84_stdN,stdN
0,0.512121734821977,0,0.512121734821977,0,0.05,8,res.fixed.pcut_sum_T84_stdN_ts_Kern.csv,res.fixed,Kern,T84_stdN,stdN
0,2.22664878786966,0,2.22664878786966,0,0.05,23,res.fixed.pcut_sum_T84_stdN_ts_L3Base.csv,res.fixed,L3Base,T84_stdN,stdN
0,1.77509850052143,0,1.77509850052143,0,0.05,23,res.fixed.pcut_sum_T84_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T84_stdN,stdN
0,2.10185803967999,0,2.10185803967999,0,0.05,56,res.fixed.pcut_sum_T84_stdN_ts_LMAD.csv,res.fixed,LMAD,T84_stdN,stdN
NA,0,0,0,0,0.05,0,res.fixed.pcut_sum_T84_stdN_ts_LMAN.csv,res.fixed,LMAN,T84_stdN,stdN
0.0501385306833822,0.687862488708084,0.0344884144960379,0.710776374059934,1,0.05,72,res.fixed.pcut_sum_T85_lowN_ts_GRoot.csv,res.fixed,GRoot,T85_lowN,lowN
0,0.786517906740269,0,0.786517906740269,0,0.05,49,res.fixed.pcut_sum_T85_lowN_ts_GShoot.csv,res.fixed,GShoot,T85_lowN,lowN
0,0.80662305296701,0,0.80662305296701,0,0.05,49,res.fixed.pcut_sum_T85_lowN_ts_Kern.csv,res.fixed,Kern,T85_lowN,lowN
0.181292600583003,0.548489801252043,0.0994371424622375,0.381707080348911,2,0.05,9,res.fixed.pcut_sum_T85_lowN_ts_L3Base.csv,res.fixed,L3Base,T85_lowN,lowN
0.274823508597906,0.21994421174245,0.060445839966861,0.124032591975196,4,0.05,10,res.fixed.pcut_sum_T85_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T85_lowN,lowN
0,0.170917485377626,0,0.170917485377626,0,0.05,20,res.fixed.pcut_sum_T85_lowN_ts_LMAD.csv,res.fixed,LMAD,T85_lowN,lowN
0,0.334245258402588,0,0.334245258402588,0,0.05,27,res.fixed.pcut_sum_T85_lowN_ts_LMAN.csv,res.fixed,LMAN,T85_lowN,lowN
NA,0,0,0,0,0.05,0,res.fixed.pcut_sum_T86_lowN_ts_GRoot.csv,res.fixed,GRoot,T86_lowN,lowN
0.0452185462991436,3.02574429006288e-17,1.36819758269578e-18,2.66073669460621e-17,1,0.05,22,res.fixed.pcut_sum_T86_lowN_ts_GShoot.csv,res.fixed,GShoot,T86_lowN,lowN
0.0351026445485378,2.94403162032932e-17,1.03343295508076e-18,2.65511429365828e-17,1,0.05,29,res.fixed.pcut_sum_T86_lowN_ts_Kern.csv,res.fixed,Kern,T86_lowN,lowN
0,2.83518155219398e-17,0,2.83518155219398e-17,0,0.05,18,res.fixed.pcut_sum_T86_lowN_ts_L3Base.csv,res.fixed,L3Base,T86_lowN,lowN
1,6.61561498434366e-19,6.61561498434366e-19,0,2,0.05,0,res.fixed.pcut_sum_T86_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T86_lowN,lowN
0.0606608273657881,1.17730037235098e-17,7.14160146448609e-19,1.18612353414347e-17,1,0.05,36,res.fixed.pcut_sum_T86_lowN_ts_LMAD.csv,res.fixed,LMAD,T86_lowN,lowN
0.0553782996080853,3.47476854959252e-17,1.92426773808086e-18,3.15985811352383e-17,2,0.05,40,res.fixed.pcut_sum_T86_lowN_ts_LMAN.csv,res.fixed,LMAN,T86_lowN,lowN
0,0.00151824331891932,0,0.00151824331891932,0,0.05,86,res.fixed.pcut_sum_T86_stdN_ts_GRoot.csv,res.fixed,GRoot,T86_stdN,stdN
0.076870273030003,0.000785407154272801,6.03744623886679e-05,0.000696197247557511,1,0.05,25,res.fixed.pcut_sum_T86_stdN_ts_GShoot.csv,res.fixed,GShoot,T86_stdN,stdN
0.00789162866445594,0.00115312986629881,9.1000727067239e-06,0.00112899512839567,1,0.05,66,res.fixed.pcut_sum_T86_stdN_ts_Kern.csv,res.fixed,Kern,T86_stdN,stdN
0.0657446788217605,0.000554028994927518,3.64244583294524e-05,0.000522653434478067,1,0.05,8,res.fixed.pcut_sum_T86_stdN_ts_L3Base.csv,res.fixed,L3Base,T86_stdN,stdN
0.118785807429349,0.000393550735738248,4.67482419090822e-05,0.000310650986596459,2,0.05,8,res.fixed.pcut_sum_T86_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T86_stdN,stdN
0.0401918023741233,0.000344156355476885,1.38322642251255e-05,0.00032478537013294,1,0.05,34,res.fixed.pcut_sum_T86_stdN_ts_LMAD.csv,res.fixed,LMAD,T86_stdN,stdN
0,0.00112350268478505,0,0.00112350268478505,0,0.05,49,res.fixed.pcut_sum_T86_stdN_ts_LMAN.csv,res.fixed,LMAN,T86_stdN,stdN
0,0.370216810124758,0,0.370216810124758,0,0.05,17,res.fixed.pcut_sum_T87_lowN_ts_GRoot.csv,res.fixed,GRoot,T87_lowN,lowN
NA,0,0,0,0,0.05,0,res.fixed.pcut_sum_T87_lowN_ts_GShoot.csv,res.fixed,GShoot,T87_lowN,lowN
0,0.349979279205375,0,0.349979279205375,0,0.05,43,res.fixed.pcut_sum_T87_lowN_ts_Kern.csv,res.fixed,Kern,T87_lowN,lowN
0,0.299813475647527,0,0.299813475647527,0,0.05,9,res.fixed.pcut_sum_T87_lowN_ts_L3Base.csv,res.fixed,L3Base,T87_lowN,lowN
0.0309390803223906,0.276508067944064,0.00855490532391045,0.249717037861885,1,0.05,10,res.fixed.pcut_sum_T87_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T87_lowN,lowN
0,0.278871700685452,0,0.278871700685452,0,0.05,13,res.fixed.pcut_sum_T87_lowN_ts_LMAD.csv,res.fixed,LMAD,T87_lowN,lowN
0,0.368839189329109,0,0.368839189329109,0,0.05,19,res.fixed.pcut_sum_T87_lowN_ts_LMAN.csv,res.fixed,LMAN,T87_lowN,lowN
0,1.28504135046132,0,1.28504135046132,0,0.05,27,res.fixed.pcut_sum_T87_stdN_ts_GRoot.csv,res.fixed,GRoot,T87_stdN,stdN
0,2.61724817280774,0,2.61724817280774,0,0.05,78,res.fixed.pcut_sum_T87_stdN_ts_GShoot.csv,res.fixed,GShoot,T87_stdN,stdN
0,1.02980939754825,0,1.02980939754825,0,0.05,15,res.fixed.pcut_sum_T87_stdN_ts_Kern.csv,res.fixed,Kern,T87_stdN,stdN
0,2.41551227560042,0,2.41551227560042,0,0.05,21,res.fixed.pcut_sum_T87_stdN_ts_L3Base.csv,res.fixed,L3Base,T87_stdN,stdN
0.0529429344063656,2.3928992389117,0.126687107446744,2.1090391819097,3,0.05,34,res.fixed.pcut_sum_T87_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T87_stdN,stdN
0,2.11396769094239,0,2.11396769094239,0,0.05,40,res.fixed.pcut_sum_T87_stdN_ts_LMAD.csv,res.fixed,LMAD,T87_stdN,stdN
0,3.34871878419382,0,3.34871878419382,0,0.05,64,res.fixed.pcut_sum_T87_stdN_ts_LMAN.csv,res.fixed,LMAN,T87_stdN,stdN
0,0.0443684747939094,0,0.0443684747939094,0,0.05,75,res.fixed.pcut_sum_T88_lowN_ts_GRoot.csv,res.fixed,GRoot,T88_lowN,lowN
0,0.0459031890557053,0,0.0459031890557053,0,0.05,60,res.fixed.pcut_sum_T88_lowN_ts_GShoot.csv,res.fixed,GShoot,T88_lowN,lowN
0,0.0306608587768712,0,0.0306608587768712,0,0.05,44,res.fixed.pcut_sum_T88_lowN_ts_Kern.csv,res.fixed,Kern,T88_lowN,lowN
0,0.0486750914824717,0,0.0486750914824717,0,0.05,71,res.fixed.pcut_sum_T88_lowN_ts_L3Base.csv,res.fixed,L3Base,T88_lowN,lowN
0,0.00577713667772155,0,0.00577713667772155,0,0.05,8,res.fixed.pcut_sum_T88_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T88_lowN,lowN
0,0.00988287694510855,0,0.00988287694510855,0,0.05,26,res.fixed.pcut_sum_T88_lowN_ts_LMAD.csv,res.fixed,LMAD,T88_lowN,lowN
0,0.0316405022588994,0,0.0316405022588994,0,0.05,16,res.fixed.pcut_sum_T88_lowN_ts_LMAN.csv,res.fixed,LMAN,T88_lowN,lowN
0.0675786590388113,0.505129441226433,0.0341359702791064,0.475521969074291,1,0.05,17,res.fixed.pcut_sum_T88_stdN_ts_GRoot.csv,res.fixed,GRoot,T88_stdN,stdN
0.0122341020188128,1.09540158805106,0.0134012547797861,1.04667328132268,1,0.05,70,res.fixed.pcut_sum_T88_stdN_ts_GShoot.csv,res.fixed,GShoot,T88_stdN,stdN
0,0.790512328401108,0,0.790512328401108,0,0.05,56,res.fixed.pcut_sum_T88_stdN_ts_Kern.csv,res.fixed,Kern,T88_stdN,stdN
0,0.166780386789256,0,0.166780386789256,0,0.05,3,res.fixed.pcut_sum_T88_stdN_ts_L3Base.csv,res.fixed,L3Base,T88_stdN,stdN
0.40459059413332,0.345868403530986,0.139935102876545,0.134612628460367,4,0.05,4,res.fixed.pcut_sum_T88_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T88_stdN,stdN
0,0.619904952265058,0,0.619904952265058,0,0.05,12,res.fixed.pcut_sum_T88_stdN_ts_LMAD.csv,res.fixed,LMAD,T88_stdN,stdN
0.199524786035168,0.08058794899454,0.0160792932801486,0.065177583328001,1,0.05,10,res.fixed.pcut_sum_T88_stdN_ts_LMAN.csv,res.fixed,LMAN,T88_stdN,stdN
0.384383856207965,0.0267056521308705,0.0102652215486125,0.0167792585422522,1,0.05,12,res.fixed.pcut_sum_T89_lowN_ts_GRoot.csv,res.fixed,GRoot,T89_lowN,lowN
0,0.034362825353417,0,0.034362825353417,0,0.05,12,res.fixed.pcut_sum_T89_lowN_ts_GShoot.csv,res.fixed,GShoot,T89_lowN,lowN
0,0.0214790375256734,0,0.0214790375256734,0,0.05,22,res.fixed.pcut_sum_T89_lowN_ts_Kern.csv,res.fixed,Kern,T89_lowN,lowN
0,0.0295251416740889,0,0.0295251416740889,0,0.05,12,res.fixed.pcut_sum_T89_lowN_ts_L3Base.csv,res.fixed,L3Base,T89_lowN,lowN
0.0307776141771533,0.0304748542579348,0.000937943306455695,0.0254272361739892,1,0.05,13,res.fixed.pcut_sum_T89_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T89_lowN,lowN
0,0.0204654121993538,0,0.0204654121993538,0,0.05,42,res.fixed.pcut_sum_T89_lowN_ts_LMAD.csv,res.fixed,LMAD,T89_lowN,lowN
0,0.0452771095338589,0,0.0452771095338589,0,0.05,31,res.fixed.pcut_sum_T89_lowN_ts_LMAN.csv,res.fixed,LMAN,T89_lowN,lowN
0,0.670410219739019,0,0.670410219739019,0,0.05,14,res.fixed.pcut_sum_T89_stdN_ts_GRoot.csv,res.fixed,GRoot,T89_stdN,stdN
0,0.364119243785014,0,0.364119243785014,0,0.05,7,res.fixed.pcut_sum_T89_stdN_ts_GShoot.csv,res.fixed,GShoot,T89_stdN,stdN
0,0.345875912883524,0,0.345875912883524,0,0.05,20,res.fixed.pcut_sum_T89_stdN_ts_Kern.csv,res.fixed,Kern,T89_stdN,stdN
0,1.0626739350601,0,1.0626739350601,0,0.05,37,res.fixed.pcut_sum_T89_stdN_ts_L3Base.csv,res.fixed,L3Base,T89_stdN,stdN
0.249677126335882,0.425130081258865,0.106145257007653,0.238383823118696,6,0.05,22,res.fixed.pcut_sum_T89_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T89_stdN,stdN
0,0.159685525362779,0,0.159685525362779,0,0.05,18,res.fixed.pcut_sum_T89_stdN_ts_LMAD.csv,res.fixed,LMAD,T89_stdN,stdN
0,1.12118492824327,0,1.12118492824327,0,0.05,28,res.fixed.pcut_sum_T89_stdN_ts_LMAN.csv,res.fixed,LMAN,T89_stdN,stdN
0,2.32882797409504,0,2.32882797409504,0,0.05,22,res.fixed.pcut_sum_T9_lowN_ts_GRoot.csv,res.fixed,GRoot,T9_lowN,lowN
0,2.13164638793666,0,2.13164638793666,0,0.05,69,res.fixed.pcut_sum_T9_lowN_ts_GShoot.csv,res.fixed,GShoot,T9_lowN,lowN
0,1.98649611431197,0,1.98649611431197,0,0.05,20,res.fixed.pcut_sum_T9_lowN_ts_Kern.csv,res.fixed,Kern,T9_lowN,lowN
0.238023092351714,3.20010829488685,0.761699672209337,2.72598645572084,1,0.05,62,res.fixed.pcut_sum_T9_lowN_ts_L3Base.csv,res.fixed,L3Base,T9_lowN,lowN
1,0.0943694223392045,0.0943694223392045,0,2,0.05,0,res.fixed.pcut_sum_T9_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T9_lowN,lowN
0,0.509497829810964,0,0.509497829810964,0,0.05,7,res.fixed.pcut_sum_T9_lowN_ts_LMAD.csv,res.fixed,LMAD,T9_lowN,lowN
0,1.84493553354389,0,1.84493553354389,0,0.05,33,res.fixed.pcut_sum_T9_lowN_ts_LMAN.csv,res.fixed,LMAN,T9_lowN,lowN
0.0194377902734998,2.22644186666766,0.0432771100604252,2.102752179389,1,0.05,60,res.fixed.pcut_sum_T90_lowN_ts_GRoot.csv,res.fixed,GRoot,T90_lowN,lowN
0,1.70124501127632,0,1.70124501127632,0,0.05,10,res.fixed.pcut_sum_T90_lowN_ts_GShoot.csv,res.fixed,GShoot,T90_lowN,lowN
0,1.64917420414509,0,1.64917420414509,0,0.05,19,res.fixed.pcut_sum_T90_lowN_ts_Kern.csv,res.fixed,Kern,T90_lowN,lowN
0.768386665413998,0.262784835348098,0.201920363354491,0.0695822723050664,4,0.05,1,res.fixed.pcut_sum_T90_lowN_ts_L3Base.csv,res.fixed,L3Base,T90_lowN,lowN
0.0807703981371308,1.45948540231964,0.117883217020688,1.53512830360289,1,0.05,13,res.fixed.pcut_sum_T90_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T90_lowN,lowN
0.0863572679288024,2.11025157434754,0.182235560603107,1.68125326828253,3,0.05,50,res.fixed.pcut_sum_T90_lowN_ts_LMAD.csv,res.fixed,LMAD,T90_lowN,lowN
