Mean,SD,par,file,trait
0.023264,0.038548,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Zn.parRes,Zn
17428.839844,28880.142578,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Zn.parRes,Zn
0.015538,0.016527,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Zn.parRes,Zn
-1.814032,1.33197,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Zn.parRes,Zn
37.10498,40.224319,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Zn.parRes,Zn
124.641647,40.412861,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Zn.parRes,Zn
0.770417,0.247644,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/HN/Zn.parRes,Zn
0.007794,0.005351,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/B.parRes,B
5838.389648,4008.421875,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/B.parRes,B
0.003272,0.005121,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/B.parRes,B
-0.348348,0.792832,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/B.parRes,B
2.680485,1.103604,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/B.parRes,B
2.600985,1.127403,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/B.parRes,B
0.491128,0.20663,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/B.parRes,B
0.011316,0.007249,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Ca.parRes,Ca
8476.569336,5429.654785,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Ca.parRes,Ca
5e-06,7e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Ca.parRes,Ca
-0.203588,0.761565,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Ca.parRes,Ca
0.001046,0.000484,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Ca.parRes,Ca
0.003725,0.000547,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Ca.parRes,Ca
0.780211,0.102379,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Ca.parRes,Ca
0.020199,0.012638,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/CHL.parRes,CHL
15132.553711,9468.946289,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/CHL.parRes,CHL
0.658242,0.747817,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/CHL.parRes,CHL
0.037006,0.677677,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/CHL.parRes,CHL
227.111755,104.800018,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/CHL.parRes,CHL
826.717773,118.266617,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/CHL.parRes,CHL
0.783937,0.099992,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/CHL.parRes,CHL
0.000712,0.002225,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Cu.parRes,Cu
532.380127,1667.061523,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Cu.parRes,Cu
0.001117,0.003594,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Cu.parRes,Cu
-2.023512,0.607515,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Cu.parRes,Cu
0.404738,0.174345,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Cu.parRes,Cu
1.610942,0.204862,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Cu.parRes,Cu
0.798736,0.086998,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Cu.parRes,Cu
0.011886,0.008641,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/DW.parRes,DW
8903.68457,6472.215332,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/DW.parRes,DW
0.000332,0.000444,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/DW.parRes,DW
-0.61746,0.462774,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/DW.parRes,DW
0.158284,0.069741,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/DW.parRes,DW
0.702819,0.081403,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/DW.parRes,DW
0.815824,0.081347,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/DW.parRes,DW
0.007318,0.009214,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Fe.parRes,Fe
5482.369141,6903.298828,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Fe.parRes,Fe
0.006205,0.010946,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Fe.parRes,Fe
-1.01164,1.175487,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Fe.parRes,Fe
15.491911,10.970785,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Fe.parRes,Fe
22.560507,11.118931,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Fe.parRes,Fe
0.591543,0.287181,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Fe.parRes,Fe
0.013952,0.010493,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/FW.parRes,FW
10452.217773,7860.135742,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/FW.parRes,FW
0.010391,0.012945,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/FW.parRes,FW
-0.366958,0.520524,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/FW.parRes,FW
2.906231,1.23804,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/FW.parRes,FW
16.659029,1.550135,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/FW.parRes,FW
0.851119,0.063899,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/FW.parRes,FW
0.017104,0.009608,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/K.parRes,K
12813.975586,7197.960938,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/K.parRes,K
4.9e-05,6.9e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/K.parRes,K
0.169201,0.675083,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/K.parRes,K
0.007849,0.003447,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/K.parRes,K
0.041222,0.004211,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/K.parRes,K
0.839609,0.071193,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/K.parRes,K
0.01765,0.012972,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/LA.parRes,LA
13223.375977,9719.540039,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/LA.parRes,LA
23.610857,38.726772,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/LA.parRes,LA
0.064684,0.602296,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/LA.parRes,LA
3692.13916,1491.058594,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/LA.parRes,LA
21545.730469,1866.675293,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/LA.parRes,LA
0.853487,0.059225,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/LA.parRes,LA
0.001425,0.005368,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Mg.parRes,Mg
1066.511841,4020.751953,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Mg.parRes,Mg
1e-06,2e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Mg.parRes,Mg
-2.034207,0.487173,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Mg.parRes,Mg
0.000277,0.000129,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Mg.parRes,Mg
0.001193,0.000148,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Mg.parRes,Mg
0.810986,0.088358,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Mg.parRes,Mg
6e-05,2.9e-05,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Mn.parRes,Mn
43.633774,20.887207,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Mn.parRes,Mn
0.068311,0.114793,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Mn.parRes,Mn
-2.441054,0.239567,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Mn.parRes,Mn
64.531509,18.210726,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Mn.parRes,Mn
233.908401,24.511812,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Mn.parRes,Mn
0.783308,0.061233,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Mn.parRes,Mn
0.008945,0.006823,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/N.parRes,N
6699.899902,5111.115723,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/N.parRes,N
6e-06,8e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/N.parRes,N
-0.770059,0.59289,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/N.parRes,N
0.006393,0.003088,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/N.parRes,N
0.014484,0.003319,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/N.parRes,N
0.692694,0.148926,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/N.parRes,N
0.009827,0.008523,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/P.parRes,P
7361.240234,6385.361328,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/P.parRes,P
0,0,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/P.parRes,P
-0.329124,0.714948,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/P.parRes,P
0.000426,0.000142,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/P.parRes,P
0.000163,0.000138,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/P.parRes,P
0.276812,0.231039,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/P.parRes,P
0.012449,0.008762,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/S.parRes,S
9325.241211,6563.229004,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/S.parRes,S
1e-06,1e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/S.parRes,S
0.074533,0.933524,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/S.parRes,S
8.2e-05,3.7e-05,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/S.parRes,S
0.000358,4.3e-05,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/S.parRes,S
0.812616,0.085039,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/S.parRes,S
0.068778,0.040184,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Zn.parRes,Zn
51525.878906,30104.558594,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Zn.parRes,Zn
0.00588,0.003593,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Zn.parRes,Zn
0.582073,0.529592,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Zn.parRes,Zn
101.148041,15.819344,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Zn.parRes,Zn
16.68359,12.964718,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Zn.parRes,Zn
0.142013,0.109608,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/leaf_nutrient_traits_Field/LN/Zn.parRes,Zn
0.015716,0.022252,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN_LN-CD.parRes,HN_LN-CD
13121.541992,18579.736328,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN_LN-CD.parRes,HN_LN-CD
0.000141,0.000202,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN_LN-CD.parRes,HN_LN-CD
-0.486515,1.611308,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN_LN-CD.parRes,HN_LN-CD
0.67179,0.386329,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN_LN-CD.parRes,HN_LN-CD
0.400864,0.381555,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN_LN-CD.parRes,HN_LN-CD
0.37371,0.35472,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN_LN-CD.parRes,HN_LN-CD
0.000296,0.000428,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN_LN-CL.parRes,HN_LN-CL
246.414719,357.326202,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN_LN-CL.parRes,HN_LN-CL
0.000613,0.000961,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN_LN-CL.parRes,HN_LN-CL
-1.546177,0.372859,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN_LN-CL.parRes,HN_LN-CL
0.210848,0.104073,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN_LN-CL.parRes,HN_LN-CL
0.547594,0.111875,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN_LN-CL.parRes,HN_LN-CL
0.721318,0.137156,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN_LN-CL.parRes,HN_LN-CL
5.4e-05,6e-05,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN_LN-CW.parRes,HN_LN-CW
43.807026,50.090698,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN_LN-CW.parRes,HN_LN-CW
0.004227,0.009793,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN_LN-CW.parRes,HN_LN-CW
-1.852102,0.369065,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN_LN-CW.parRes,HN_LN-CW
1.386777,0.412325,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN_LN-CW.parRes,HN_LN-CW
1.885259,0.449122,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN_LN-CW.parRes,HN_LN-CW
0.575047,0.124724,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN_LN-CW.parRes,HN_LN-CW
0.000277,0.000187,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN_LN-X20KW.parRes,HN_LN-X20KW
230.096848,155.78096,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN_LN-X20KW.parRes,HN_LN-X20KW
0.001854,0.002262,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN_LN-X20KW.parRes,HN_LN-X20KW
-0.741284,0.378176,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN_LN-X20KW.parRes,HN_LN-X20KW
0.088643,0.043711,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN_LN-X20KW.parRes,HN_LN-X20KW
0.216752,0.047022,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN_LN-X20KW.parRes,HN_LN-X20KW
0.70901,0.142637,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN_LN-X20KW.parRes,HN_LN-X20KW
0.002053,0.001298,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN-CD.parRes,HN-CD
1713.415649,1083.032593,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN-CD.parRes,HN-CD
0.008471,0.009636,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN-CD.parRes,HN-CD
0.036504,0.564904,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN-CD.parRes,HN-CD
2.163804,0.73016,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN-CD.parRes,HN-CD
1.623014,0.736811,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN-CD.parRes,HN-CD
0.427473,0.187799,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN-CD.parRes,HN-CD
0.002135,0.001551,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN-CL.parRes,HN-CL
1781.40918,1294.391602,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN-CL.parRes,HN-CL
0.002557,0.003614,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN-CL.parRes,HN-CL
-0.130327,0.656751,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN-CL.parRes,HN-CL
0.726735,0.295321,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN-CL.parRes,HN-CL
0.60051,0.29757,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN-CL.parRes,HN-CL
0.451397,0.217944,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN-CL.parRes,HN-CL
0.000107,0.000346,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN-CW.parRes,HN-CW
88.720825,288.378601,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN-CW.parRes,HN-CW
0.006855,0.011928,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN-CW.parRes,HN-CW
-1.727593,0.365011,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN-CW.parRes,HN-CW
1.462597,0.488806,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN-CW.parRes,HN-CW
3.555733,0.564091,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN-CW.parRes,HN-CW
0.707858,0.097396,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN-CW.parRes,HN-CW
0.0011,0.000768,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN-X20KW.parRes,HN-X20KW
917.090027,640.4599,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN-X20KW.parRes,HN-X20KW
0.00269,0.002831,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN-X20KW.parRes,HN-X20KW
0.043784,0.615218,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN-X20KW.parRes,HN-X20KW
0.083351,0.044216,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN-X20KW.parRes,HN-X20KW
0.230797,0.047913,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN-X20KW.parRes,HN-X20KW
0.733733,0.141478,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/HN-X20KW.parRes,HN-X20KW
0.002216,0.001337,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/LN-CD.parRes,LN-CD
1849.112061,1115.832642,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/LN-CD.parRes,LN-CD
0.011166,0.01298,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/LN-CD.parRes,LN-CD
0.068945,0.500253,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/LN-CD.parRes,LN-CD
0.941159,0.443646,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/LN-CD.parRes,LN-CD
1.872392,0.473487,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/LN-CD.parRes,LN-CD
0.664345,0.158143,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/LN-CD.parRes,LN-CD
0.001659,0.001544,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/LN-CL.parRes,LN-CL
1384.124878,1288.135376,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/LN-CL.parRes,LN-CL
0.000385,0.000718,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/LN-CL.parRes,LN-CL
0.174012,0.729394,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/LN-CL.parRes,LN-CL
0.531333,0.101363,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/LN-CL.parRes,LN-CL
0.069329,0.086713,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/LN-CL.parRes,LN-CL
0.115597,0.143161,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/LN-CL.parRes,LN-CL
0.000181,0.000508,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/LN-CW.parRes,LN-CW
149.666107,423.190552,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/LN-CW.parRes,LN-CW
0.003291,0.005391,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/LN-CW.parRes,LN-CW
-1.570949,0.565546,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/LN-CW.parRes,LN-CW
0.518189,0.31006,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/LN-CW.parRes,LN-CW
1.341012,0.327409,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/LN-CW.parRes,LN-CW
0.720391,0.167245,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/LN-CW.parRes,LN-CW
0.000621,0.000449,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/LN-X20KW.parRes,LN-X20KW
517.38269,373.872131,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/LN-X20KW.parRes,LN-X20KW
0.005941,0.00604,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/LN-X20KW.parRes,LN-X20KW
-0.059773,0.532497,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/Yield_traits_from_Semra/LN-X20KW.parRes,LN-X20KW
