ASV,stdN,lowN,total_counts,ratioN,Kingdom,Phylum,Class,Order,Family,Genus,Species,taxa,man_taxa
asv_002818,3375,8933,12308,0.377812605,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,NA,Acidothermus,Acidothermus
asv_004887,5283,1860,7143,2.840322581,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,NA,TM7a,TM7a sp 1
asv_004419,6956,929,7885,7.487621098,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,NA,TM7a,TM7a sp 1
asv_001875,12402,5456,17858,2.273093842,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,NA,TM7a,TM7a sp 1
asv_003574,7659,2101,9760,3.645406949,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,NA,TM7a,TM7a sp 1
asv_005060,5407,1480,6887,3.653378378,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,NA,TM7a,TM7a sp 1
asv_003405,7037,3207,10244,2.194262551,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,NA,TM7a,TM7a sp 1
asv_004138,5729,2699,8428,2.122638014,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,NA,TM7a,TM7a sp 1
asv_006592,3853,1274,5127,3.02433281,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,NA,TM7a,TM7a sp 1
asv_005816,4525,1364,5889,3.31744868,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,NA,TM7a,TM7a sp 1
asv_002712,10064,2659,12723,3.784881534,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,NA,TM7a,TM7a sp 1
asv_002730,11912,738,12650,16.14092141,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,NA,TM7a,TM7a sp 1
asv_004657,5308,2194,7502,2.419325433,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,NA,TM7a,TM7a sp 1
asv_005820,2685,3199,5884,0.839324789,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,NA,TM7a,TM7a sp 1
asv_000264,61288,18379,79667,3.334675445,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,NA,TM7a,TM7a sp 2
asv_000189,79951,24410,104361,3.275337976,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,NA,TM7a,TM7a sp 2
asv_000448,40441,14556,54997,2.778304479,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,NA,TM7a,TM7a sp 2
asv_000334,47437,20548,67985,2.30859451,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,NA,TM7a,TM7a sp 2
asv_000477,44882,6969,51851,6.440235328,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,NA,TM7a,TM7a sp 2
asv_001327,9106,14992,24098,0.607390608,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA,Solirubrobacter,Solirubrobacter
asv_000674,14738,26317,41055,0.560018239,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA,Solirubrobacter,Solirubrobacter
asv_001239,8141,17153,25294,0.474610855,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA,Solirubrobacter,Solirubrobacter
asv_000976,9530,21593,31123,0.441346733,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA,Solirubrobacter,Solirubrobacter
asv_001945,9040,8224,17264,1.09922179,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA,Solirubrobacter,Solirubrobacter
asv_001354,8874,14818,23692,0.598866244,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA,Solirubrobacter,Solirubrobacter
asv_002282,4577,10374,14951,0.441199152,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA,Conexibacter,Conexibacter
asv_001877,5745,12105,17850,0.474597274,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA,Conexibacter,Conexibacter
asv_002474,3603,10281,13884,0.350452291,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA,Conexibacter,Conexibacter
asv_002851,7592,4602,12194,1.649717514,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA,Conexibacter,Conexibacter
asv_002040,5669,10988,16657,0.515926465,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA,Conexibacter,Conexibacter
asv_005758,2197,3761,5958,0.584153151,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA,Conexibacter,Conexibacter
asv_001234,10327,14998,25325,0.688558474,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA,Conexibacter,Conexibacter
asv_002644,5282,7728,13010,0.683488613,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA,Conexibacter,Conexibacter
asv_002939,9515,2286,11801,4.162292213,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA,Conexibacter,Conexibacter
asv_003799,3799,5375,9174,0.706790698,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA,Conexibacter,Conexibacter
asv_001588,7512,13314,20826,0.564218116,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA,Conexibacter,Conexibacter
asv_002295,3975,10908,14883,0.364411441,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA,Conexibacter,Conexibacter
asv_003547,6015,3817,9832,1.575844904,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,NA,NA,f_Blastocatellaceae,f_Blastocatellaceae Unknown Genus
asv_002545,5974,7526,13500,0.793781557,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,NA,NA,f_Blastocatellaceae,f_Blastocatellaceae Unknown Genus
asv_005152,2714,4028,6742,0.673783515,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,NA,NA,f_Blastocatellaceae,f_Blastocatellaceae Unknown Genus
asv_002697,5034,7748,12782,0.649716056,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,NA,NA,f_Blastocatellaceae,f_Blastocatellaceae Unknown Genus
asv_001207,11884,13831,25715,0.859229268,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,NA,NA,f_Blastocatellaceae,f_Blastocatellaceae Unknown Genus
asv_002345,4810,9783,14593,0.491669222,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,NA,NA,f_Blastocatellaceae,f_Blastocatellaceae Unknown Genus
asv_001921,5814,11639,17453,0.499527451,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,NA,NA,f_Blastocatellaceae,f_Blastocatellaceae Unknown Genus
asv_004937,1672,5395,7067,0.309916589,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,NA,NA,f_Blastocatellaceae,f_Blastocatellaceae Unknown Genus
asv_003903,2458,6486,8944,0.378970089,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,NA,NA,f_Blastocatellaceae,f_Blastocatellaceae Unknown Genus
asv_003312,4797,5765,10562,0.832090199,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,NA,NA,f_Blastocatellaceae,f_Blastocatellaceae Unknown Genus
asv_004024,2225,6467,8692,0.34405443,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Aridibacter,NA,Aridibacter,Aridibacter
asv_001390,8265,14984,23249,0.551588361,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Aridibacter,NA,Aridibacter,Aridibacter
asv_003681,3443,5991,9434,0.574695376,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Aridibacter,NA,Aridibacter,Aridibacter
asv_001702,5382,14164,19546,0.379977408,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Aridibacter,NA,Aridibacter,Aridibacter
asv_002093,6368,9876,16244,0.644795464,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Aridibacter,NA,Aridibacter,Aridibacter
asv_002082,5883,10421,16304,0.564533154,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Aridibacter,NA,Aridibacter,Aridibacter
asv_001312,9082,15248,24330,0.595619098,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Aridibacter,NA,Aridibacter,Aridibacter
asv_006346,1441,3925,5366,0.367133758,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,NA,Blastococcus,Blastococcus
asv_002279,5142,9833,14975,0.522932981,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,NA,Blastococcus,Blastococcus
asv_003771,3418,5821,9239,0.587184333,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,NA,Blastococcus,Blastococcus
asv_003066,3946,7384,11330,0.5343987,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,NA,Blastococcus,Blastococcus
asv_001667,7512,12431,19943,0.604295712,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,NA,Blastococcus,Blastococcus
asv_004363,3047,4941,7988,0.616676786,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,NA,Blastococcus,Blastococcus
asv_003324,6081,4448,10529,1.367131295,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,NA,Blastococcus,Blastococcus
asv_006032,1783,3875,5658,0.460129032,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,NA,Blastococcus,Blastococcus
asv_002337,5464,9177,14641,0.595401547,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,NA,Blastococcus,Blastococcus
asv_005645,2086,4017,6103,0.519293005,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,NA,Blastococcus,Blastococcus
asv_002284,6530,8414,14944,0.776087473,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,NA,Blastococcus,Blastococcus
asv_003677,3995,5452,9447,0.732758621,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,NA,Blastococcus,Blastococcus
asv_004089,3233,5296,8529,0.610460725,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,NA,Blastococcus,Blastococcus
asv_002720,3862,8826,12688,0.437570814,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,NA,Blastococcus,Blastococcus
asv_003423,6147,4047,10194,1.518902891,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,NA,Blastococcus,Blastococcus
asv_003155,4746,6258,11004,0.758389262,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,NA,Blastococcus,Blastococcus
asv_005235,614,5984,6598,0.102606952,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA,Gemmatimonas,Gemmatimonas
asv_002047,3610,12985,16595,0.278013092,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA,Gemmatimonas,Gemmatimonas
asv_005166,2435,4280,6715,0.568925234,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA,Gemmatimonas,Gemmatimonas
asv_002534,2838,10715,13553,0.264862343,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA,Gemmatimonas,Gemmatimonas
asv_004743,1601,5759,7360,0.277999653,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA,Gemmatimonas,Gemmatimonas
asv_003372,4112,6227,10339,0.660350088,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA,Gemmatimonas,Gemmatimonas
asv_001828,6443,11881,18324,0.54229442,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA,Gemmatimonas,Gemmatimonas
asv_006681,899,4133,5032,0.217517542,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA,Gemmatimonas,Gemmatimonas
asv_002714,3664,9054,12718,0.404683013,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA,Gemmatimonas,Gemmatimonas
asv_004358,4549,3448,7997,1.319315545,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA,Gemmatimonas,Gemmatimonas
asv_003221,4184,6652,10836,0.628983764,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA,Gemmatimonas,Gemmatimonas
asv_001772,7801,10958,18759,0.711899982,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA,Gemmatimonas,Gemmatimonas
asv_002952,4373,7383,11756,0.59230665,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA,Gemmatimonas,Gemmatimonas
asv_002615,4298,8856,13154,0.485320687,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA,Gemmatimonas,Gemmatimonas
asv_003669,3880,5590,9470,0.694096601,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA,Gemmatimonas,Gemmatimonas
asv_005423,2463,3900,6363,0.631538462,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA,f_JG30-KF-AS9,f_JG30-KF-AS9
asv_002183,6972,8654,15626,0.805639011,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA,f_JG30-KF-AS9,f_JG30-KF-AS9
asv_002844,4482,7724,12206,0.580269291,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA,f_JG30-KF-AS9,f_JG30-KF-AS9
asv_001085,12358,15944,28302,0.775087807,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA,f_JG30-KF-AS9,f_JG30-KF-AS9
asv_002931,5884,5970,11854,0.98559464,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA,f_JG30-KF-AS9,f_JG30-KF-AS9
asv_004518,1813,5907,7720,0.306923988,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA,f_JG30-KF-AS9,f_JG30-KF-AS9
asv_003859,1950,7089,9039,0.275074058,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA,f_JG30-KF-AS9,f_JG30-KF-AS9
asv_002072,5236,11133,16369,0.470313482,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA,f_JG30-KF-AS9,f_JG30-KF-AS9
asv_003862,4124,4903,9027,0.841117683,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA,f_JG30-KF-AS9,f_JG30-KF-AS9
asv_001700,5977,13585,19562,0.439970556,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA,f_JG30-KF-AS9,f_JG30-KF-AS9
asv_002989,4104,7511,11615,0.546398615,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA,f_JG30-KF-AS9,f_JG30-KF-AS9
asv_004954,2567,4481,7048,0.5728632,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA,f_JG30-KF-AS9,f_JG30-KF-AS9
asv_004458,2246,5584,7830,0.40222063,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA,f_JG30-KF-AS9,f_JG30-KF-AS9
asv_003368,3452,6906,10358,0.499855198,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA,f_JG30-KF-AS9,f_JG30-KF-AS9
asv_004223,2862,5384,8246,0.531575037,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA,f_JG30-KF-AS9,f_JG30-KF-AS9
asv_004007,2089,6644,8733,0.314419025,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA,f_WD2101 soil group,f_WD2101 soil group
asv_003427,3159,7026,10185,0.449615713,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA,f_WD2101 soil group,f_WD2101 soil group
asv_002358,4279,10215,14494,0.418893784,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA,f_WD2101 soil group,f_WD2101 soil group
asv_003086,4839,6431,11270,0.752449075,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA,f_WD2101 soil group,f_WD2101 soil group
asv_004453,2325,5515,7840,0.421577516,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA,f_WD2101 soil group,f_WD2101 soil group
asv_003973,3657,5146,8803,0.710649048,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA,f_WD2101 soil group,f_WD2101 soil group
asv_003089,4317,6937,11254,0.622315122,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA,f_WD2101 soil group,f_WD2101 soil group
asv_005472,2252,4054,6306,0.55550074,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA,f_WD2101 soil group,f_WD2101 soil group
asv_003648,3218,6334,9552,0.508051784,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA,f_WD2101 soil group,f_WD2101 soil group
asv_005102,2213,4613,6826,0.479731194,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA,f_WD2101 soil group,f_WD2101 soil group
asv_004595,2418,5194,7612,0.465537158,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA,f_WD2101 soil group,f_WD2101 soil group
asv_004800,2386,4888,7274,0.488134206,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA,f_WD2101 soil group,f_WD2101 soil group
asv_005345,2817,3642,6459,0.773476112,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA,f_WD2101 soil group,f_WD2101 soil group
asv_004713,3450,3949,7399,0.873638896,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA,f_WD2101 soil group,f_WD2101 soil group
asv_004256,3015,5168,8183,0.583397833,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA,f_WD2101 soil group,f_WD2101 soil group
asv_003047,4554,6829,11383,0.666861912,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,NA,Skermanella,Skermanella
asv_002842,6360,5855,12215,1.086251067,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,NA,Skermanella,Skermanella
asv_001405,8099,14887,22986,0.544031706,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,NA,Skermanella,Skermanella
asv_003944,2220,6636,8856,0.334538879,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,NA,Skermanella,Skermanella
asv_001891,6802,10995,17797,0.618644839,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,NA,Skermanella,Skermanella
asv_003337,5785,4690,10475,1.23347548,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,NA,Skermanella,Skermanella
asv_001822,9319,9032,18351,1.031775908,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,NA,Skermanella,Skermanella
asv_001863,14032,3823,17855,3.670415904,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,NA,Skermanella,Skermanella
asv_000860,16088,18479,34567,0.870609881,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,NA,Skermanella,Skermanella
asv_004588,2418,5200,7618,0.465,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,NA,Skermanella,Skermanella
asv_002823,4595,7693,12288,0.597296243,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,NA,Skermanella,Skermanella
asv_004597,4289,3319,7608,1.292256704,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,NA,Skermanella,Skermanella
asv_001548,7940,13247,21187,0.599380992,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,NA,Skermanella,Skermanella
asv_001796,11306,7283,18589,1.55238226,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,NA,Skermanella,Skermanella
asv_004417,2958,4929,7887,0.600121729,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,japonica,Nitrospira,Nitrospira japonica
asv_004063,4131,4457,8588,0.92685663,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,japonica,Nitrospira,Nitrospira japonica
asv_001615,5976,14445,20421,0.413707165,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,japonica,Nitrospira,Nitrospira japonica
asv_002890,9140,2818,11958,3.24343506,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,japonica,Nitrospira,Nitrospira japonica
asv_002752,7006,5549,12555,1.262569832,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,japonica,Nitrospira,Nitrospira japonica
asv_005250,2131,4440,6571,0.479954955,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,japonica,Nitrospira,Nitrospira japonica
asv_002098,6856,9334,16190,0.734518963,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,japonica,Nitrospira,Nitrospira japonica
asv_003189,3336,7590,10926,0.439525692,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,japonica,Nitrospira,Nitrospira japonica
